date,n_active_sessions_grid,weekend,holiday,hour_0,hour_1,hour_2,dayofyear_0,dayofyear_1,dayofyear_2,dayofyear_3,dayofweek_0,dayofweek_1,dayofweek_2,dayofweek_3
2023-11-14 03:00:00,0,0,0,0.8580275309732107,0.6903818718787685,0.14431919677311858,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 04:00:00,0,0,0,0.761692978206885,0.795540549137726,0.11244903316907567,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 05:00:00,0,0,0,0.6535535454504852,0.8860490340228776,0.1625718598204568,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 06:00:00,0,0,0,0.5420069956565413,0.9538403407863101,0.22717342011673464,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 07:00:00,0,0,0,0.43446130562318697,0.9924670790707159,0.3068259960621383,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 08:00:00,0,0,0,0.33660441498161275,0.9981114264353292,0.4005431261771319,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 09:00:00,0,0,0,0.25206410632385157,0.9702070790698969,0.5053926334912135,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 10:00:00,0,0,0,0.18244194768891162,0.9115328926357037,0.6163551452586801,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 11:00:00,0,0,0,0.12763238565316098,0.8277567757662238,0.7265334899073946,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 12:00:00,0,0,0,0.12763238565316098,0.7265334899073945,0.8277567757662239,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 13:00:00,0,0,0,0.1824419476889115,0.6163551452586801,0.9115328926357037,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 14:00:00,0,0,0,0.2520641063238517,0.5053926334912132,0.970207079069897,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 15:00:00,1,0,0,0.33660441498161275,0.40054312617713167,0.9981114264353292,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 16:00:00,1,0,0,0.43446130562318697,0.3068259960621381,0.9924670790707159,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 17:00:00,1,0,0,0.5420069956565413,0.22717342011673464,0.9538403407863101,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 18:00:00,1,0,0,0.6535535454504853,0.16257185982045674,0.8860490340228775,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 19:00:00,1,0,0,0.761692978206885,0.11244903316907558,0.7955405491377259,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 20:00:00,1,0,0,0.8580275309732107,0.14431919677311858,0.6903818718787685,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 21:00:00,1,0,0,0.9342110244260491,0.20396802033474817,0.5790804876286293,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 22:00:00,1,0,0,0.9831306752582376,0.278626585253856,0.469473386225221,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-14 23:00:00,1,0,0,1.0,0.3678794411714425,0.36787944117144217,0.7582782906419228,0.09741650593992766,0.11388168349421757,0.7987957258663692,0.6411803884299546,0.8948393168143698,0.169013315406066,0.06217652402211635
2023-11-15 00:00:00,1,0,0,1.0,0.36787944117144233,0.36787944117144217,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 01:00:00,1,0,0,0.9831306752582376,0.4694733862252213,0.2786265852538557,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 02:00:00,1,0,0,0.9342110244260492,0.5790804876286293,0.20396802033474817,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 03:00:00,1,0,0,0.8580275309732107,0.6903818718787685,0.14431919677311858,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 04:00:00,1,0,0,0.761692978206885,0.795540549137726,0.11244903316907567,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 05:00:00,1,0,0,0.6535535454504852,0.8860490340228776,0.1625718598204568,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 06:00:00,1,0,0,0.5420069956565413,0.9538403407863101,0.22717342011673464,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 07:00:00,1,0,0,0.43446130562318697,0.9924670790707159,0.3068259960621383,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 08:00:00,2,0,0,0.33660441498161275,0.9981114264353292,0.4005431261771319,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 09:00:00,1,0,0,0.25206410632385157,0.9702070790698969,0.5053926334912135,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 10:00:00,1,0,0,0.18244194768891162,0.9115328926357037,0.6163551452586801,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 11:00:00,1,0,0,0.12763238565316098,0.8277567757662238,0.7265334899073946,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 12:00:00,0,0,0,0.12763238565316098,0.7265334899073945,0.8277567757662239,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 13:00:00,0,0,0,0.1824419476889115,0.6163551452586801,0.9115328926357037,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 14:00:00,0,0,0,0.2520641063238517,0.5053926334912132,0.970207079069897,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 15:00:00,0,0,0,0.33660441498161275,0.40054312617713167,0.9981114264353292,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 16:00:00,0,0,0,0.43446130562318697,0.3068259960621381,0.9924670790707159,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 17:00:00,0,0,0,0.5420069956565413,0.22717342011673464,0.9538403407863101,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 18:00:00,0,0,0,0.6535535454504853,0.16257185982045674,0.8860490340228775,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 19:00:00,0,0,0,0.761692978206885,0.11244903316907558,0.7955405491377259,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 20:00:00,0,0,0,0.8580275309732107,0.14431919677311858,0.6903818718787685,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 21:00:00,0,0,0,0.9342110244260491,0.20396802033474817,0.5790804876286293,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 22:00:00,0,0,0,0.9831306752582376,0.278626585253856,0.469473386225221,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-15 23:00:00,0,0,0,1.0,0.3678794411714425,0.36787944117144217,0.7669792337395296,0.10071781946664167,0.11024814612009672,0.7904455016446835,0.1690133154060661,0.8948393168143698,0.6411803884299545,0.06217652402211629
2023-11-16 00:00:00,0,0,0,1.0,0.36787944117144233,0.36787944117144217,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 01:00:00,0,0,0,0.9831306752582376,0.4694733862252213,0.2786265852538557,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 02:00:00,0,0,0,0.9342110244260492,0.5790804876286293,0.20396802033474817,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 03:00:00,0,0,0,0.8580275309732107,0.6903818718787685,0.14431919677311858,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 04:00:00,0,0,0,0.761692978206885,0.795540549137726,0.11244903316907567,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 05:00:00,0,0,0,0.6535535454504852,0.8860490340228776,0.1625718598204568,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 06:00:00,0,0,0,0.5420069956565413,0.9538403407863101,0.22717342011673464,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 07:00:00,0,0,0,0.43446130562318697,0.9924670790707159,0.3068259960621383,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 08:00:00,0,0,0,0.33660441498161275,0.9981114264353292,0.4005431261771319,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 09:00:00,0,0,0,0.25206410632385157,0.9702070790698969,0.5053926334912135,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 10:00:00,0,0,0,0.18244194768891162,0.9115328926357037,0.6163551452586801,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 11:00:00,0,0,0,0.12763238565316098,0.8277567757662238,0.7265334899073946,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 12:00:00,0,0,0,0.12763238565316098,0.7265334899073945,0.8277567757662239,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 13:00:00,0,0,0,0.1824419476889115,0.6163551452586801,0.9115328926357037,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 14:00:00,0,0,0,0.2520641063238517,0.5053926334912132,0.970207079069897,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 15:00:00,0,0,0,0.33660441498161275,0.40054312617713167,0.9981114264353292,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 16:00:00,0,0,0,0.43446130562318697,0.3068259960621381,0.9924670790707159,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 17:00:00,0,0,0,0.5420069956565413,0.22717342011673464,0.9538403407863101,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 18:00:00,0,0,0,0.6535535454504853,0.16257185982045674,0.8860490340228775,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 19:00:00,0,0,0,0.761692978206885,0.11244903316907558,0.7955405491377259,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 20:00:00,0,0,0,0.8580275309732107,0.14431919677311858,0.6903818718787685,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 21:00:00,0,0,0,0.9342110244260491,0.20396802033474817,0.5790804876286293,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 22:00:00,0,0,0,0.9831306752582376,0.278626585253856,0.469473386225221,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-16 23:00:00,0,0,0,1.0,0.3678794411714425,0.36787944117144217,0.7755937004863978,0.10410600127937661,0.10670490821425561,0.7819947127249375,0.01831563888873418,0.36787944117144233,1.0,0.36787944117144233
2023-11-17 00:00:00,0,0,0,1.0,0.36787944117144233,0.36787944117144217,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 01:00:00,0,0,0,0.9831306752582376,0.4694733862252213,0.2786265852538557,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 02:00:00,0,0,0,0.9342110244260492,0.5790804876286293,0.20396802033474817,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 03:00:00,0,0,0,0.8580275309732107,0.6903818718787685,0.14431919677311858,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 04:00:00,0,0,0,0.761692978206885,0.795540549137726,0.11244903316907567,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 05:00:00,0,0,0,0.6535535454504852,0.8860490340228776,0.1625718598204568,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 06:00:00,0,0,0,0.5420069956565413,0.9538403407863101,0.22717342011673464,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 07:00:00,0,0,0,0.43446130562318697,0.9924670790707159,0.3068259960621383,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 08:00:00,0,0,0,0.33660441498161275,0.9981114264353292,0.4005431261771319,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 09:00:00,1,0,0,0.25206410632385157,0.9702070790698969,0.5053926334912135,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 10:00:00,1,0,0,0.18244194768891162,0.9115328926357037,0.6163551452586801,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 11:00:00,1,0,0,0.12763238565316098,0.8277567757662238,0.7265334899073946,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 12:00:00,1,0,0,0.12763238565316098,0.7265334899073945,0.8277567757662239,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 13:00:00,1,0,0,0.1824419476889115,0.6163551452586801,0.9115328926357037,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 14:00:00,1,0,0,0.2520641063238517,0.5053926334912132,0.970207079069897,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 15:00:00,1,0,0,0.33660441498161275,0.40054312617713167,0.9981114264353292,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 16:00:00,1,0,0,0.43446130562318697,0.3068259960621381,0.9924670790707159,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 17:00:00,1,0,0,0.5420069956565413,0.22717342011673464,0.9538403407863101,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 18:00:00,1,0,0,0.6535535454504853,0.16257185982045674,0.8860490340228775,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 19:00:00,0,0,0,0.761692978206885,0.11244903316907558,0.7955405491377259,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 20:00:00,0,0,0,0.8580275309732107,0.14431919677311858,0.6903818718787685,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 21:00:00,0,0,0,0.9342110244260491,0.20396802033474817,0.5790804876286293,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 22:00:00,0,0,0,0.9831306752582376,0.278626585253856,0.469473386225221,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-17 23:00:00,0,0,0,1.0,0.3678794411714425,0.36787944117144217,0.7841165585609359,0.1075823188285815,0.10325074224818925,0.7734484717525316,0.169013315406066,0.06217652402211635,0.6411803884299547,0.8948393168143697
2023-11-18 00:00:00,0,1,0,1.0,0.36787944117144233,0.36787944117144217,0.7925426849922436,0.1111480174835792,0.09988439715058632,0.7648119045079446,0.6411803884299547,0.06217652402211635,0.169013315406066,0.8948393168143697
2023-11-18 01:00:00,0,1,0,0.9831306752582376,0.4694733862252213,0.2786265852538557,0.7925426849922436,0.1111480174835792,0.09988439715058632,0.7648119045079446,0.6411803884299547,0.06217652402211635,0.169013315406066,0.8948393168143697
2023-11-18 02:00:00,0,1,0,0.9342110244260492,0.5790804876286293,0.20396802033474817,0.7925426849922436,0.1111480174835792,0.09988439715058632,0.7648119045079446,0.6411803884299547,0.06217652402211635,0.169013315406066,0.8948393168143697
2023-11-18 03:00:00,0,1,0,0.8580275309732107,0.6903818718787685,0.14431919677311858,0.7925426849922436,0.1111480174835792,0.09988439715058632,0.7648119045079446,0.6411803884299547,0.06217652402211635,0.169013315406066,0.8948393168143697
2023-11-18 04:00:00,0,1,0,0.761692978206885,0.795540549137726,0.11244903316907567,0.7925426849922436,0.1111480174835792,0.09988439715058632,0.7648119045079446,0.6411803884299547,0.06217652402211635,0.169013315406066,0.8948393168143697
2023-11-18 05:00:00,0,1,0,0.6535535454504852,0.8860490340228776,0.1625718598204568,0.7925426849922436,0.1111480174835792,0.09988439715058632,0.7648119045079446,0.6411803884299547,0.06217652402211635,0.169013315406066,0.8948393168143697
2023-11-18 06:00:00,0,1,0,0.5420069956565413,0.9538403407863101,0.22717342011673464,0.7925426849922436,0.1111480174835792,0.09988439715058632,0.7648119045079446,0.6411803884299547,0.06217652402211635,0.169013315406066,0.8948393168143697
