interval_start,n_active_sessions_grid,weekend,holiday,hour_0,hour_1,hour_2,dayofyear_0,dayofyear_1,dayofyear_2,dayofweek_0,dayofweek_1,dayofweek_2
2025-02-11 13:00:00,5,0,0,0.1824419476889115,0.6163551452586801,0.9115328926357037,0.8926508434762972,0.6443023570253053,0.1673726743271652,0.7788007830714049,0.7788007830714049,0.10539922456186433
2025-02-11 14:00:00,5,0,0,0.2520641063238517,0.5053926334912132,0.970207079069897,0.8926508434762972,0.6443023570253053,0.1673726743271652,0.7788007830714049,0.7788007830714049,0.10539922456186433
2025-02-11 15:00:00,5,0,0,0.33660441498161275,0.40054312617713167,0.9981114264353292,0.8926508434762972,0.6443023570253053,0.1673726743271652,0.7788007830714049,0.7788007830714049,0.10539922456186433
2025-02-11 16:00:00,5,0,0,0.43446130562318697,0.3068259960621381,0.9924670790707159,0.8926508434762972,0.6443023570253053,0.1673726743271652,0.7788007830714049,0.7788007830714049,0.10539922456186433
2025-02-11 17:00:00,5,0,0,0.5420069956565413,0.22717342011673464,0.9538403407863101,0.8926508434762972,0.6443023570253053,0.1673726743271652,0.7788007830714049,0.7788007830714049,0.10539922456186433
2025-02-11 18:00:00,3,0,0,0.6535535454504853,0.16257185982045674,0.8860490340228775,0.8926508434762972,0.6443023570253053,0.1673726743271652,0.7788007830714049,0.7788007830714049,0.10539922456186433
2025-02-11 19:00:00,1,0,0,0.761692978206885,0.11244903316907558,0.7955405491377259,0.8926508434762972,0.6443023570253053,0.1673726743271652,0.7788007830714049,0.7788007830714049,0.10539922456186433
2025-02-11 20:00:00,0,0,0,0.8580275309732107,0.14431919677311858,0.6903818718787685,0.8926508434762972,0.6443023570253053,0.1673726743271652,0.7788007830714049,0.7788007830714049,0.10539922456186433
2025-02-11 21:00:00,0,0,0,0.9342110244260491,0.20396802033474817,0.5790804876286293,0.8926508434762972,0.6443023570253053,0.1673726743271652,0.7788007830714049,0.7788007830714049,0.10539922456186433
2025-02-11 22:00:00,0,0,0,0.9831306752582376,0.278626585253856,0.469473386225221,0.8926508434762972,0.6443023570253053,0.1673726743271652,0.7788007830714049,0.7788007830714049,0.10539922456186433
2025-02-11 23:00:00,0,0,0,1.0,0.3678794411714425,0.36787944117144217,0.8926508434762972,0.6443023570253053,0.1673726743271652,0.7788007830714049,0.7788007830714049,0.10539922456186433
2025-02-12 00:00:00,0,0,0,1.0,0.36787944117144233,0.36787944117144217,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 01:00:00,0,0,0,0.9831306752582376,0.4694733862252213,0.2786265852538557,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 02:00:00,0,0,0,0.9342110244260492,0.5790804876286293,0.20396802033474817,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 03:00:00,0,0,0,0.8580275309732107,0.6903818718787685,0.14431919677311858,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 04:00:00,0,0,0,0.761692978206885,0.795540549137726,0.11244903316907567,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 05:00:00,0,0,0,0.6535535454504852,0.8860490340228776,0.1625718598204568,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 06:00:00,0,0,0,0.5420069956565413,0.9538403407863101,0.22717342011673464,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 07:00:00,0,0,0,0.43446130562318697,0.9924670790707159,0.3068259960621383,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 08:00:00,1,0,0,0.33660441498161275,0.9981114264353292,0.4005431261771319,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
